ID,Age,City,Economic Status,Profession,Most Used Pokemon Type,Average Pokemon Level,Criminal Record,PokéBall Usage,Win Ratio,Number of Gym Badges,Is Pokemon Champion,Battle Strategy,Number of Migrations,Rare Item Holder,Debt to Kanto,Charity Participation,Team Rocket
2217,16,Saffron City,0.0,PokéMart Seller,Grass,81,0,MasterBall,56,3,0,Aggressive,15,0,20241,1,0
2676,32,Vermilion City,2.0,Underground Battler,Water,50,0,DuskBall,72,0,0,Defensive,19,0,74589,1,0
3980,14,Fuchsia City,1.0,Breeder,Fire,39,0,PokéBall,81,2,0,Unpredictable,13,0,67740,1,0
532,57,Saffron City,1.0,Black Market Dealer,Steel,11,0,MasterBall,42,0,0,Aggressive,7,0,26391,1,0
522,64,Cerulean City,1.0,Biker,Psychic,35,0,DuskBall,22,4,0,Aggressive,17,0,7557,1,0
145,57,Fuchsia City,1.0,Black Market Dealer,Poison,65,0,PokéBall,69,2,0,Unpredictable,9,0,60019,1,0
1163,48,Pewter City,0.0,Elite Trainer,Flying,63,0,HealBall,21,4,0,Defensive,25,0,34567,1,0
1520,22,Celadon City,1.0,Daycare Worker,Grass,89,1,PokéBall,47,2,0,Aggressive,6,0,315541,0,1
703,52,Fuchsia City,1.0,Black Market Dealer,Steel,20,0,PokéBall,61,1,0,Defensive,4,0,16844,1,0
2950,39,Cinnabar Island,0.0,Nurse,Steel,50,0,NetBall,22,3,0,Aggressive,4,0,76794,1,0
1323,55,Viridian City,1.0,Researcher,Grass,72,0,DuskBall,45,3,0,Defensive,22,0,52517,1,0
2854,28,Cerulean City,1.0,PokéMart Seller,Electric,25,0,NetBall,35,1,0,Aggressive,20,0,68297,1,0
1916,27,Viridian City,1.0,Elite Trainer,Ice,94,1,GreatBall,62,1,0,Aggressive,8,0,246097,0,1
628,32,Cinnabar Island,0.0,PokéMart Seller,Water,48,0,PokéBall,65,2,0,Aggressive,9,0,34860,1,0
453,52,Pallet Town,1.0,Gym Leader Assistant,Ground,62,0,DuskBall,44,4,0,Defensive,1,0,85503,1,0
29,50,Pallet Town,0.0,Daycare Worker,Psychic,27,0,UltraBall,36,2,0,Aggressive,17,0,31103,1,0
2462,66,Lavender Town,1.0,Researcher,Water,13,0,LuxuryBall,41,3,0,Defensive,17,0,94941,1,0
519,41,Fuchsia City,0.0,Nurse,Electric,7,0,NetBall,65,3,0,Unpredictable,12,0,11830,0,1
4,15,Pallet Town,1.0,Gym Leader Assistant,Ground,16,1,HealBall,51,1,0,Aggressive,17,1,126923,0,1
686,21,Pewter City,0.0,Rocket Grunt,Rock,11,0,TimerBall,51,4,0,Aggressive,18,0,76613,1,0
770,27,Cinnabar Island,1.0,Elite Trainer,Flying,36,1,DuskBall,46,0,0,Aggressive,14,0,79170,0,1
487,46,Cerulean City,0.0,Elite Trainer,Fire,84,0,TimerBall,34,2,0,Aggressive,23,0,99249,1,0
2554,42,Celadon City,0.0,PokéMart Seller,Fighting,68,0,DarkBall,51,0,0,Defensive,8,0,11693,1,0
889,60,Celadon City,1.0,Biker,Psychic,95,0,LuxuryBall,54,3,0,Unpredictable,0,0,47603,1,0
1176,37,Vermilion City,0.0,Rocket Grunt,Psychic,78,0,DuskBall,44,3,0,Aggressive,8,1,248618,1,1
2437,61,Cinnabar Island,0.0,Elite Trainer,Dark,27,0,GreatBall,25,6,0,Unpredictable,8,0,310,1,0
218,64,Cerulean City,1.0,Breeder,Steel,75,0,NetBall,82,0,0,Aggressive,14,0,83031,1,0
3344,23,Celadon City,1.0,Researcher,Dark,33,0,UltraBall,72,3,0,Defensive,4,0,48736,1,0
601,70,Pewter City,0.0,Underground Battler,Fairy,86,0,LuxuryBall,30,2,0,Defensive,12,0,17219,1,0
3548,13,Cinnabar Island,0.0,Champion,Bug,35,0,NetBall,74,1,0,Defensive,10,0,80953,1,0
824,13,Saffron City,1.0,Gym Leader Assistant,Dark,27,0,TimerBall,77,0,0,Aggressive,25,0,14661,1,0
382,53,Pewter City,0.0,PokéMart Seller,Fairy,86,0,GreatBall,31,4,0,Unpredictable,9,0,10783,1,0
1519,33,Pallet Town,1.0,Black Market Dealer,Dark,67,0,PokéBall,24,1,0,Aggressive,6,0,14297,1,0
2206,38,Saffron City,1.0,Scientist,Poison,11,0,MasterBall,80,0,0,Aggressive,14,0,40549,1,0
3825,41,Pewter City,1.0,Daycare Worker,Fighting,53,0,MasterBall,53,4,0,Aggressive,8,0,25817,1,0
999,30,Celadon City,0.0,Underground Battler,Ice,31,0,UltraBall,54,2,0,Unpredictable,2,0,43773,1,0
1844,62,Pallet Town,0.0,Daycare Worker,Fairy,31,0,MasterBall,27,3,0,Aggressive,24,0,66749,1,0
563,46,Vermilion City,0.0,Casino Worker,Psychic,90,0,HealBall,55,5,0,Defensive,25,0,56736,1,0
559,56,Pallet Town,0.0,Rocket Grunt,Poison,23,1,NetBall,86,2,0,Unpredictable,20,1,270421,1,1
2324,15,Lavender Town,0.0,Casino Worker,Ghost,81,0,DarkBall,53,1,0,Defensive,12,0,10008,1,0
2753,67,Cerulean City,2.0,Elite Trainer,Normal,97,0,NetBall,60,1,0,Unpredictable,2,0,4362,1,0
2360,60,Viridian City,0.0,Black Market Dealer,Flying,73,1,PokéBall,51,1,0,Defensive,26,0,332947,0,1
3538,46,Viridian City,0.0,Gym Leader Assistant,Fairy,12,0,PokéBall,72,0,0,Aggressive,10,0,63837,1,0
1870,52,Vermilion City,0.0,Gym Leader Assistant,Flying,91,0,DuskBall,78,2,0,Unpredictable,25,0,407,1,0
2722,30,Fuchsia City,1.0,PokéMart Seller,Poison,61,0,HealBall,61,1,0,Aggressive,2,0,38660,1,0
3961,26,Cinnabar Island,1.0,Police Officer,Grass,73,1,GreatBall,81,0,0,Aggressive,27,0,247155,0,1
3284,44,Saffron City,0.0,Breeder,Bug,36,0,DarkBall,40,4,0,Defensive,19,0,86351,1,0
2344,28,Viridian City,0.0,Rocket Grunt,Dark,22,0,LuxuryBall,27,5,0,Defensive,19,0,83739,1,0
3643,24,Pallet Town,0.0,Breeder,Flying,98,0,UltraBall,50,3,0,Unpredictable,0,0,49897,1,0
1977,63,Pallet Town,1.0,Casino Worker,Psychic,72,0,HealBall,84,0,0,Defensive,18,0,45262,1,0
3734,43,Cerulean City,1.0,Researcher,Electric,23,0,DuskBall,78,5,0,Unpredictable,1,0,69896,1,0
61,40,Pallet Town,0.0,Scientist,Rock,57,0,DarkBall,37,0,0,Aggressive,11,0,44933,1,0
935,18,Fuchsia City,2.0,Elite Trainer,Ground,14,0,HealBall,33,1,0,Defensive,6,0,79094,1,0
2082,17,Viridian City,1.0,Nurse,Bug,56,0,UltraBall,31,6,0,Defensive,2,0,13458,1,0
2691,40,Fuchsia City,1.0,Champion,Fighting,86,0,HealBall,60,1,0,Aggressive,7,0,81401,1,0
2023,34,Viridian City,1.0,PokéMart Seller,Dark,19,0,MasterBall,33,5,0,Unpredictable,30,0,232728,1,1
1624,26,Viridian City,2.0,Underground Battler,Fighting,74,0,MasterBall,50,3,0,Unpredictable,22,0,36368,1,0
3414,40,Fuchsia City,1.0,Champion,Ghost,31,0,DarkBall,26,2,0,Unpredictable,1,0,23825,1,0
2857,36,Pewter City,0.0,Casino Worker,Fighting,32,0,UltraBall,20,5,0,Defensive,15,0,87948,1,0
1470,13,Viridian City,2.0,Breeder,Fire,42,0,UltraBall,54,3,0,Aggressive,12,1,133137,1,1
3227,29,Fuchsia City,1.0,Underground Battler,Steel,32,0,PokéBall,43,2,0,Defensive,23,0,19336,1,0
3426,67,Pewter City,0.0,Nurse,Fairy,96,0,TimerBall,31,7,0,Aggressive,7,0,96660,1,0
1208,62,Viridian City,0.0,Underground Battler,Fire,90,1,DuskBall,56,0,0,Unpredictable,29,1,83748,0,1
3345,13,Cinnabar Island,1.0,Police Officer,Fire,70,0,MasterBall,81,1,0,Defensive,11,0,65687,1,0
3753,64,Cinnabar Island,1.0,Elite Trainer,Dark,42,0,DarkBall,83,7,0,Aggressive,6,0,10846,1,0
2245,28,Pewter City,0.0,Gym Leader Assistant,Electric,37,0,UltraBall,44,3,0,Defensive,4,0,1457,1,0
1441,12,Viridian City,2.0,Scientist,Fighting,30,1,HealBall,34,2,1,Unpredictable,18,1,290556,0,1
2700,63,Celadon City,2.0,Underground Battler,Poison,57,0,DarkBall,40,0,0,Defensive,14,0,36798,1,0
1639,55,Fuchsia City,2.0,Researcher,Fighting,95,0,UltraBall,80,2,0,Aggressive,3,0,42653,1,0
1752,21,Saffron City,1.0,Casino Worker,Electric,54,0,HealBall,44,0,0,Aggressive,14,0,99033,1,0
1621,56,Saffron City,1.0,Scientist,Dragon,18,0,DuskBall,25,1,0,Defensive,12,0,34045,1,0
3173,18,Pallet Town,1.0,Underground Battler,Flying,13,1,DuskBall,71,0,0,Aggressive,27,0,79918,0,1
1119,31,Celadon City,1.0,Scientist,Flying,19,0,GreatBall,23,1,0,Unpredictable,24,0,35025,1,0
2845,39,Vermilion City,1.0,Rocket Grunt,Grass,96,0,TimerBall,41,2,0,Defensive,4,0,29384,1,0
1007,13,Saffron City,1.0,Biker,Ghost,72,0,DuskBall,58,3,0,Defensive,10,0,86817,1,0
1183,27,Cinnabar Island,1.0,Casino Worker,Steel,96,0,GreatBall,48,0,1,Unpredictable,26,0,129661,0,1
298,44,Celadon City,2.0,Breeder,Fighting,42,0,MasterBall,50,2,0,Defensive,8,1,288096,0,1
408,70,Pewter City,1.0,Daycare Worker,Poison,86,0,DarkBall,74,1,0,Aggressive,25,0,89107,1,0
3624,48,Viridian City,1.0,Black Market Dealer,Grass,94,0,DarkBall,54,1,0,Unpredictable,21,0,42130,1,0
3976,20,Cerulean City,0.0,Nurse,Ghost,27,1,LuxuryBall,44,2,1,Unpredictable,23,1,124538,1,1
2264,70,Saffron City,1.0,Researcher,Normal,12,0,NetBall,38,0,0,Defensive,6,0,50470,1,0
1198,43,Saffron City,1.0,Rocket Grunt,Water,41,0,DuskBall,36,3,0,Aggressive,19,0,79957,1,0
1149,10,Pewter City,0.0,Black Market Dealer,Ice,43,1,TimerBall,57,0,0,Aggressive,23,0,115178,0,1
2873,12,Saffron City,2.0,Underground Battler,Ice,30,0,GreatBall,21,1,0,Defensive,19,0,22135,1,0
433,62,Pallet Town,1.0,Elite Trainer,Ice,24,0,MasterBall,51,3,0,Unpredictable,1,0,38516,1,0
320,65,Cinnabar Island,0.0,Scientist,Grass,7,0,PokéBall,21,1,0,Unpredictable,11,0,30773,1,0
3473,54,Celadon City,1.0,Black Market Dealer,Ice,100,0,DarkBall,30,4,0,Defensive,2,0,33016,1,0
3877,36,Pewter City,2.0,PokéMart Seller,Poison,27,0,TimerBall,57,4,0,Unpredictable,12,0,6182,1,0
677,10,Pallet Town,1.0,Gym Leader Assistant,Psychic,79,0,NetBall,54,3,0,Unpredictable,24,0,50281,1,0
886,29,Viridian City,0.0,Police Officer,Ice,60,0,UltraBall,52,1,0,Defensive,21,0,17077,1,0
1157,24,Vermilion City,0.0,Underground Battler,Dark,34,1,GreatBall,34,2,0,Aggressive,30,1,192434,0,1
1236,16,Lavender Town,0.0,Daycare Worker,Flying,11,0,UltraBall,69,2,0,Defensive,4,0,83237,1,0
2643,21,Cerulean City,1.0,Gym Leader Assistant,Poison,60,0,GreatBall,84,1,0,Unpredictable,25,0,15666,1,0
3583,43,Saffron City,1.0,Black Market Dealer,Psychic,30,0,MasterBall,40,4,0,Aggressive,15,0,297502,0,1
3986,26,Vermilion City,2.0,Daycare Worker,Rock,51,0,PokéBall,29,0,0,Defensive,20,0,83923,1,0
687,55,Lavender Town,0.0,Researcher,Bug,25,0,MasterBall,45,6,0,Defensive,1,0,8752,1,0
3016,28,Celadon City,2.0,Champion,Dark,18,0,HealBall,55,2,0,Unpredictable,15,0,67185,1,0
1983,20,Pewter City,1.0,Police Officer,Poison,26,0,TimerBall,35,1,0,Aggressive,8,0,89695,1,0
1526,70,Pallet Town,1.0,Daycare Worker,Fighting,54,0,LuxuryBall,76,6,0,Aggressive,25,0,52004,1,0
2523,34,Pallet Town,0.0,Daycare Worker,Ghost,21,0,DuskBall,75,3,0,Unpredictable,13,0,26950,1,0
3699,56,Lavender Town,0.0,Gym Leader Assistant,Ice,26,0,GreatBall,46,0,0,Aggressive,15,1,99358,0,1
1812,68,Vermilion City,1.0,Rocket Grunt,Poison,51,0,MasterBall,51,1,0,Unpredictable,5,0,9118,1,0
1800,64,Cerulean City,1.0,Champion,Water,18,0,MasterBall,28,1,0,Unpredictable,5,0,85931,1,0
2665,49,Cinnabar Island,1.0,Breeder,Dark,65,0,NetBall,37,3,0,Unpredictable,23,0,40243,1,0
1583,49,Pewter City,1.0,Nurse,Fire,21,1,HealBall,37,1,0,Aggressive,16,1,72576,1,1
3113,18,Lavender Town,0.0,Breeder,Ice,55,0,DarkBall,78,0,0,Unpredictable,23,0,44461,1,0
3975,42,Fuchsia City,0.0,Breeder,Dark,32,0,PokéBall,35,2,0,Defensive,9,0,70571,1,0
3768,69,Pewter City,0.0,Fisherman,Dark,59,0,UltraBall,26,2,0,Aggressive,6,0,92835,1,0
1623,62,Cerulean City,1.0,Gym Leader Assistant,Electric,56,0,DuskBall,59,1,0,Defensive,25,0,23356,1,0
1435,63,Pallet Town,1.0,Casino Worker,Normal,27,0,PokéBall,26,4,0,Defensive,7,0,16552,1,0
669,46,Viridian City,1.0,Fisherman,Ice,84,0,PokéBall,83,2,0,Unpredictable,25,1,133327,0,1
2154,58,Lavender Town,1.0,Nurse,Water,7,0,DarkBall,74,1,0,Defensive,3,0,395082,1,1
3676,20,Saffron City,1.0,Rocket Grunt,Dragon,39,1,DarkBall,90,0,0,Aggressive,15,0,256049,0,1
790,22,Cerulean City,0.0,Biker,Normal,89,0,UltraBall,70,0,0,Aggressive,0,0,60955,1,0
1037,53,Cerulean City,1.0,Gym Leader Assistant,Flying,32,0,DuskBall,21,4,0,Unpredictable,22,0,89809,1,0
3700,37,Celadon City,1.0,Casino Worker,Ground,75,0,MasterBall,77,1,0,Aggressive,18,0,87518,1,0
1674,67,Viridian City,0.0,Nurse,Bug,58,0,DuskBall,81,2,0,Aggressive,21,0,52911,1,0
1274,36,Lavender Town,2.0,Fisherman,Fighting,84,0,DarkBall,76,1,0,Defensive,6,0,40761,1,0
1041,56,Cerulean City,0.0,Biker,Water,22,0,LuxuryBall,25,6,0,Aggressive,22,0,36788,1,0
1290,25,Vermilion City,2.0,Elite Trainer,Fire,51,1,NetBall,36,1,1,Aggressive,21,0,10307,0,1
363,11,Pallet Town,1.0,Scientist,Water,73,0,HealBall,54,0,0,Defensive,23,0,324622,0,1
3199,35,Viridian City,1.0,Scientist,Dark,36,0,UltraBall,61,2,0,Unpredictable,11,0,85766,1,0
2378,20,Cinnabar Island,0.0,Researcher,Psychic,58,0,DarkBall,51,5,0,Defensive,17,0,36121,1,0
2310,24,Vermilion City,2.0,Police Officer,Bug,65,0,DarkBall,40,0,0,Defensive,20,0,91986,1,0
1008,50,Viridian City,1.0,Rocket Grunt,Fire,80,0,NetBall,23,4,0,Defensive,18,0,83423,1,0
545,50,Pallet Town,0.0,Daycare Worker,Dark,93,0,MasterBall,29,4,0,Unpredictable,4,0,93619,1,0
859,65,Fuchsia City,1.0,Daycare Worker,Psychic,51,0,MasterBall,81,8,0,Defensive,9,0,69915,1,0
2127,66,Celadon City,0.0,Black Market Dealer,Psychic,51,0,HealBall,25,0,0,Unpredictable,14,0,45590,1,0
2635,21,Saffron City,1.0,Daycare Worker,Dragon,13,1,LuxuryBall,78,2,0,Unpredictable,13,0,199367,1,1
319,10,Viridian City,1.0,Nurse,Poison,11,0,PokéBall,27,4,0,Aggressive,13,0,25823,1,0
1046,55,Lavender Town,0.0,Black Market Dealer,Poison,78,0,TimerBall,69,2,0,Aggressive,29,1,362141,0,1
1300,24,Vermilion City,0.0,Elite Trainer,Flying,10,0,TimerBall,79,0,0,Unpredictable,15,0,23451,1,0
3925,67,Pewter City,1.0,Casino Worker,Poison,67,0,UltraBall,20,1,0,Defensive,5,0,28342,1,0
2817,34,Pallet Town,0.0,Nurse,Bug,79,0,PokéBall,37,0,0,Unpredictable,19,0,62616,1,0
1818,13,Pallet Town,1.0,Gym Leader Assistant,Psychic,7,0,LuxuryBall,25,0,0,Aggressive,1,0,96050,1,0
3735,70,Fuchsia City,1.0,Breeder,Fairy,55,0,DuskBall,83,2,0,Defensive,6,0,62008,1,0
833,55,Pewter City,0.0,Champion,Psychic,45,1,NetBall,43,5,0,Aggressive,23,1,90876,0,1
2453,23,Pallet Town,0.0,Researcher,Fire,29,0,GreatBall,47,1,0,Unpredictable,15,0,64023,1,0
127,21,Pallet Town,1.0,Underground Battler,Dragon,60,0,LuxuryBall,78,0,0,Defensive,12,0,347,1,0
3440,46,Celadon City,0.0,Gym Leader Assistant,Ghost,78,0,TimerBall,43,3,0,Unpredictable,10,0,1501,1,0
1105,43,Cinnabar Island,1.0,Black Market Dealer,Fire,72,0,HealBall,72,1,0,Unpredictable,1,0,80943,1,0
2847,38,Cinnabar Island,1.0,Researcher,Fighting,51,0,HealBall,54,0,0,Aggressive,6,0,66397,1,0
1504,41,Celadon City,0.0,Rocket Grunt,Water,60,0,PokéBall,63,0,0,Unpredictable,22,0,72727,1,0
3984,46,Viridian City,2.0,Casino Worker,Fairy,91,0,TimerBall,56,5,0,Aggressive,9,0,47696,1,0
1579,24,Celadon City,1.0,Black Market Dealer,Water,29,0,HealBall,51,1,0,Aggressive,9,0,31295,1,0
2384,43,Pewter City,1.0,Researcher,Electric,71,0,MasterBall,70,0,0,Aggressive,8,0,90792,1,0
2898,60,Cinnabar Island,1.0,Black Market Dealer,Dark,87,0,TimerBall,85,0,0,Aggressive,3,0,58872,1,0
1068,32,Lavender Town,1.0,Gym Leader Assistant,Dragon,75,0,DuskBall,58,3,0,Aggressive,15,1,322252,0,1
543,62,Cerulean City,0.0,Rocket Grunt,Rock,24,0,DuskBall,38,0,0,Unpredictable,6,0,39450,1,0
3484,65,Saffron City,1.0,Champion,Rock,45,0,UltraBall,21,0,0,Defensive,16,0,88353,1,0
134,68,Viridian City,0.0,Rocket Grunt,Bug,67,0,PokéBall,59,2,0,Aggressive,1,0,69202,1,0
3647,28,Cinnabar Island,0.0,PokéMart Seller,Ice,80,0,MasterBall,43,3,0,Aggressive,2,0,94115,1,0
2560,38,Celadon City,1.0,Scientist,Poison,74,0,UltraBall,37,4,0,Aggressive,14,0,15558,1,0
3084,34,Lavender Town,2.0,Elite Trainer,Fighting,47,0,GreatBall,63,2,0,Defensive,8,0,21193,1,0
3503,24,Pallet Town,1.0,Nurse,Flying,49,0,UltraBall,74,4,0,Defensive,23,0,61717,1,0
2979,59,Lavender Town,0.0,Rocket Grunt,Normal,18,0,PokéBall,78,0,0,Unpredictable,27,0,373643,0,1
1994,24,Pallet Town,0.0,Underground Battler,Psychic,37,1,LuxuryBall,36,1,1,Aggressive,14,1,171013,0,1
2651,34,Pewter City,2.0,Scientist,Psychic,25,0,DuskBall,29,3,0,Unpredictable,18,0,90533,1,0
1447,61,Viridian City,2.0,Researcher,Poison,25,0,PokéBall,71,0,0,Unpredictable,15,0,8356,1,0
423,49,Cinnabar Island,1.0,Casino Worker,Ghost,28,0,HealBall,72,6,0,Aggressive,24,0,21450,1,0
2733,20,Fuchsia City,1.0,Gym Leader Assistant,Fire,85,0,LuxuryBall,60,2,0,Unpredictable,23,0,41555,1,0
2342,31,Cinnabar Island,2.0,Scientist,Dragon,6,0,DuskBall,84,0,0,Defensive,20,0,2918,1,0
3148,29,Fuchsia City,0.0,Nurse,Poison,55,0,DuskBall,28,0,0,Defensive,12,0,98714,1,0
1291,36,Celadon City,1.0,Gym Leader Assistant,Electric,7,0,GreatBall,85,5,0,Defensive,11,0,2832,1,0
2914,62,Celadon City,0.0,Elite Trainer,Poison,91,0,HealBall,85,5,0,Aggressive,5,0,93334,1,0
1406,11,Viridian City,1.0,Nurse,Steel,17,0,PokéBall,71,2,0,Unpredictable,14,0,44883,1,0
1242,48,Fuchsia City,1.0,Fisherman,Poison,79,0,PokéBall,38,3,0,Unpredictable,22,0,77650,1,0
1778,35,Saffron City,1.0,Researcher,Fairy,25,0,DuskBall,47,5,0,Unpredictable,8,0,30683,1,0
2725,67,Cerulean City,0.0,Breeder,Bug,63,0,PokéBall,83,0,0,Unpredictable,14,0,42773,1,0
2636,18,Vermilion City,1.0,Researcher,Fairy,73,0,NetBall,55,0,0,Unpredictable,3,0,50635,1,0
2938,67,Celadon City,0.0,Casino Worker,Normal,89,0,MasterBall,83,1,0,Aggressive,8,0,73239,1,0
138,37,Pallet Town,0.0,Biker,Fairy,24,0,MasterBall,79,3,0,Defensive,25,0,40610,1,0
1197,53,Lavender Town,0.0,Daycare Worker,Rock,10,1,DuskBall,31,0,0,Unpredictable,4,0,164968,0,1
357,37,Vermilion City,0.0,Gym Leader Assistant,Bug,96,0,DuskBall,44,1,0,Unpredictable,7,1,324351,0,1
3737,24,Fuchsia City,0.0,Fisherman,Dragon,88,0,GreatBall,50,1,0,Unpredictable,7,0,34603,1,0
2157,34,Pallet Town,0.0,Gym Leader Assistant,Ground,42,0,DuskBall,80,1,0,Unpredictable,2,0,95122,1,0
1736,54,Pallet Town,1.0,Daycare Worker,Fairy,62,0,DarkBall,87,6,0,Unpredictable,3,1,15143,1,1
726,22,Lavender Town,0.0,Gym Leader Assistant,Dark,33,0,DarkBall,44,7,0,Unpredictable,7,0,28203,1,0
1067,45,Cerulean City,1.0,Breeder,Water,5,0,MasterBall,75,2,0,Aggressive,2,0,15056,1,0
2207,22,Pallet Town,1.0,Casino Worker,Dark,92,1,TimerBall,36,3,0,Unpredictable,10,1,120272,0,1
2765,58,Pewter City,1.0,Biker,Ghost,60,1,PokéBall,85,6,0,Unpredictable,13,1,185469,0,1
3879,15,Pallet Town,1.0,Police Officer,Dark,64,0,MasterBall,47,5,0,Defensive,4,0,37607,1,0
34,34,Fuchsia City,1.0,Champion,Water,83,0,DarkBall,23,4,0,Aggressive,13,0,88740,1,0
1680,61,Cinnabar Island,1.0,Champion,Steel,79,0,NetBall,71,3,0,Defensive,22,0,21339,1,0
3765,58,Cinnabar Island,0.0,Researcher,Ice,13,0,UltraBall,62,6,0,Defensive,6,0,87253,1,0
91,39,Fuchsia City,0.0,Researcher,Bug,90,0,MasterBall,55,0,0,Aggressive,17,0,26461,1,0
1514,38,Celadon City,1.0,Researcher,Water,21,0,HealBall,62,2,0,Unpredictable,15,0,289573,0,1
3425,38,Cerulean City,0.0,Rocket Grunt,Ground,50,0,UltraBall,29,1,0,Defensive,16,0,54105,1,0
717,33,Cerulean City,0.0,Biker,Bug,47,0,TimerBall,82,5,0,Defensive,8,0,28498,1,0
1282,13,Lavender Town,1.0,Breeder,Grass,87,0,TimerBall,61,2,0,Aggressive,11,0,23244,1,0
1664,13,Pallet Town,1.0,Underground Battler,Fairy,77,0,NetBall,42,6,0,Aggressive,19,0,61270,1,0
1816,17,Lavender Town,1.0,Scientist,Dragon,89,0,DarkBall,46,7,0,Unpredictable,17,0,67843,1,0
893,14,Pewter City,0.0,Biker,Grass,62,0,PokéBall,74,6,0,Unpredictable,11,0,82998,1,0
636,68,Celadon City,1.0,Researcher,Water,9,0,UltraBall,36,0,0,Aggressive,22,0,45576,1,0
3475,41,Pewter City,0.0,Underground Battler,Dark,28,0,HealBall,59,0,0,Unpredictable,9,0,124826,0,1
288,41,Cerulean City,1.0,Breeder,Fire,58,0,DuskBall,32,2,0,Unpredictable,17,0,35637,1,0
1780,52,Cerulean City,1.0,Black Market Dealer,Rock,9,0,UltraBall,32,1,0,Aggressive,19,0,37229,1,0
1429,55,Pewter City,1.0,Casino Worker,Flying,61,0,NetBall,40,3,0,Unpredictable,7,0,199664,0,1
473,28,Pewter City,1.0,Biker,Fighting,45,0,TimerBall,36,1,0,Unpredictable,19,0,49373,1,0
2294,35,Pewter City,0.0,Underground Battler,Water,22,0,MasterBall,76,4,0,Unpredictable,9,0,16491,1,0
975,69,Fuchsia City,0.0,Scientist,Ground,85,0,UltraBall,42,0,0,Defensive,3,0,17403,1,0
2388,56,Pallet Town,1.0,Daycare Worker,Fairy,24,0,NetBall,58,2,0,Aggressive,15,0,61361,1,0
3560,57,Lavender Town,1.0,Elite Trainer,Grass,23,0,DuskBall,77,0,0,Defensive,11,0,54581,1,0
3491,56,Cerulean City,0.0,Gym Leader Assistant,Dark,30,0,HealBall,28,3,0,Unpredictable,20,0,87752,1,0
1256,11,Viridian City,0.0,Daycare Worker,Normal,12,0,UltraBall,72,5,0,Defensive,12,0,40767,1,0
2623,29,Pallet Town,0.0,Rocket Grunt,Rock,70,0,LuxuryBall,26,1,0,Defensive,25,0,64760,1,0
174,36,Viridian City,1.0,Champion,Electric,9,0,GreatBall,61,0,0,Aggressive,22,0,22660,1,0
76,36,Viridian City,0.0,Scientist,Ice,22,0,PokéBall,74,3,0,Defensive,8,0,99046,1,0
242,47,Viridian City,0.0,Gym Leader Assistant,Ghost,36,0,DuskBall,53,2,0,Unpredictable,6,0,41377,1,0
3682,11,Saffron City,0.0,Breeder,Electric,16,0,MasterBall,20,0,0,Aggressive,24,0,84069,1,0
2249,49,Fuchsia City,0.0,Researcher,Poison,21,0,UltraBall,67,5,0,Unpredictable,15,0,77933,1,0
783,42,Pallet Town,1.0,Nurse,Dark,50,1,TimerBall,42,0,0,Aggressive,4,0,165102,1,1
1317,39,Pewter City,2.0,Breeder,Water,44,1,HealBall,69,1,0,Defensive,27,0,276462,0,1
1911,37,Celadon City,1.0,Champion,Water,99,0,LuxuryBall,40,1,0,Defensive,5,0,77731,1,0
2860,37,Cerulean City,1.0,Fisherman,Grass,46,0,DuskBall,36,2,0,Unpredictable,14,0,31441,1,0
2657,46,Viridian City,2.0,PokéMart Seller,Water,56,0,UltraBall,44,0,0,Aggressive,2,0,17281,1,0
907,28,Pewter City,1.0,Underground Battler,Ground,82,1,PokéBall,42,3,0,Unpredictable,5,1,184003,0,1
524,20,Celadon City,0.0,Rocket Grunt,Poison,5,0,DarkBall,49,2,0,Defensive,9,0,76559,1,0
1072,34,Viridian City,0.0,Rocket Grunt,Fighting,57,1,GreatBall,72,5,0,Aggressive,18,0,374662,1,1
1879,19,Cinnabar Island,1.0,Champion,Poison,20,0,MasterBall,82,1,0,Unpredictable,16,0,46921,1,0
3498,46,Vermilion City,1.0,PokéMart Seller,Dark,78,0,HealBall,31,3,0,Unpredictable,4,0,51450,1,0
3047,49,Saffron City,1.0,Gym Leader Assistant,Fairy,69,0,HealBall,25,0,0,Unpredictable,17,0,52367,1,0
1211,61,Saffron City,1.0,Underground Battler,Dark,33,1,MasterBall,32,0,0,Aggressive,24,0,11990,0,1
347,69,Pallet Town,0.0,Biker,Fire,16,0,GreatBall,67,0,0,Unpredictable,24,0,31732,1,0
3933,40,Pewter City,2.0,PokéMart Seller,Bug,98,0,GreatBall,84,6,0,Aggressive,13,0,45476,1,0
1430,64,Pallet Town,1.0,Elite Trainer,Electric,16,0,TimerBall,52,1,0,Unpredictable,11,0,40647,1,0
352,37,Lavender Town,1.0,Nurse,Fire,69,0,TimerBall,60,5,0,Unpredictable,4,0,44995,1,0
188,42,Viridian City,1.0,Black Market Dealer,Psychic,50,0,GreatBall,65,3,0,Unpredictable,2,0,50831,1,0
3996,20,Cerulean City,0.0,Casino Worker,Electric,100,0,UltraBall,65,3,0,Unpredictable,7,0,27555,1,0
2709,28,Saffron City,0.0,Police Officer,Grass,74,0,DarkBall,33,2,0,Defensive,14,0,16445,1,0
3779,11,Celadon City,0.0,Casino Worker,Dark,52,0,TimerBall,34,4,0,Defensive,20,0,99739,1,0
496,64,Celadon City,1.0,Elite Trainer,Water,41,0,GreatBall,77,1,0,Defensive,19,0,15656,1,0
